FSA,Language,Count,Year
M4X,Sinhala (Sinhalese),10,2011
M4X,"Sino-Tibetan languages, n.i.e.",5,2011
M4X,"Slavic languages, n.i.e.",0,2011
M4X,Slovak,10,2011
M4X,Slovenian,0,2011
M4X,Somali,55,2011
M4X,Spanish,300,2011
M4X,Swahili,25,2011
M4X,Swedish,0,2011
M4X,"Tagalog (Pilipino, Filipino)",1120,2011
M4X,Taiwanese,0,2011
M4X,Tamil,780,2011
M4X,Telugu,40,2011
M4X,Thai,5,2011
M4X,Tibetan languages,75,2011
M4X,Tigrigna,110,2011
M4X,Turkish,30,2011
M4X,Ukrainian,5,2011
M4X,Urdu,250,2011
M4X,Vietnamese,75,2011
M4X,Yiddish,0,2011
M4Y,English,20310,2011
M4Y,French,380,2011
M4Y,Atikamekw,0,2011
M4Y,"Cree, n.o.s.",0,2011
M4Y,Dene,0,2011
M4Y,Innu/Montagnais,0,2011
M4Y,Inuktitut,0,2011
M4Y,Mi'kmaq,0,2011
M4Y,Ojibway,0,2011
M4Y,Oji-Cree,0,2011
M4Y,Stoney,0,2011
M4Y,"African languages, n.i.e.",0,2011
M4Y,Afrikaans,5,2011
M4Y,Akan (Twi),0,2011
M4Y,Albanian,15,2011
M4Y,Amharic,40,2011
M4Y,Arabic,280,2011
M4Y,Armenian,5,2011
M4Y,"Bantu languages, n.i.e.",5,2011
M4Y,Bengali,70,2011
M4Y,Berber languages (Kabyle),0,2011
M4Y,Bisayan languages,15,2011
M4Y,Bosnian,5,2011
M4Y,Bulgarian,30,2011
M4Y,Burmese,0,2011
M4Y,Cantonese,190,2011
M4Y,"Chinese, n.o.s.",520,2011
M4Y,Creoles,15,2011
M4Y,Croatian,10,2011
M4Y,Czech,10,2011
M4Y,Danish,0,2011
M4Y,Dutch,5,2011
M4Y,Estonian,0,2011
M4Y,Finnish,0,2011
M4Y,Flemish,0,2011
M4Y,Fukien,5,2011
M4Y,German,35,2011
M4Y,Greek,10,2011
M4Y,Gujarati,30,2011
M4Y,Hakka,0,2011
M4Y,Hebrew,45,2011
M4Y,Hindi,115,2011
M4Y,Hungarian,35,2011
M4Y,Ilocano,5,2011
M4Y,"Indo-Iranian languages, n.i.e.",15,2011
M4Y,Italian,35,2011
M4Y,Japanese,65,2011
M4Y,Khmer (Cambodian),0,2011
M4Y,Korean,380,2011
M4Y,Kurdish,0,2011
M4Y,Lao,0,2011
M4Y,Latvian,0,2011
M4Y,Lingala,0,2011
M4Y,Lithuanian,0,2011
M4Y,Macedonian,10,2011
M4Y,Malay,5,2011
M4Y,Malayalam,0,2011
M4Y,Maltese,0,2011
M4Y,Mandarin,555,2011
M4Y,Marathi,25,2011
M4Y,Nepali,5,2011
M4Y,"Niger-Congo languages, n.i.e.",5,2011
M4Y,Norwegian,0,2011
M4Y,Oromo,0,2011
M4Y,Panjabi (Punjabi),10,2011
M4Y,Pashto,0,2011
M4Y,Persian (Farsi),230,2011
M4Y,Polish,65,2011
M4Y,Portuguese,100,2011
M4Y,Romanian,65,2011
M4Y,Rundi (Kirundi),0,2011
M4Y,Russian,280,2011
M4Y,Rwanda (Kinyarwanda),0,2011
M4Y,"Semitic languages, n.i.e.",10,2011
M4Y,Serbian,60,2011
M4Y,Serbo-Croatian,15,2011
M4Y,Shanghainese,5,2011
M4Y,"Sign languages, n.i.e.",0,2011
M4Y,Sindhi,0,2011
M4Y,Sinhala (Sinhalese),0,2011
M4Y,"Sino-Tibetan languages, n.i.e.",0,2011
M4Y,"Slavic languages, n.i.e.",0,2011
M4Y,Slovak,0,2011
M4Y,Slovenian,5,2011
M4Y,Somali,25,2011
M4Y,Spanish,350,2011
M4Y,Swahili,0,2011
M4Y,Swedish,5,2011
M4Y,"Tagalog (Pilipino, Filipino)",110,2011
M4Y,Taiwanese,5,2011
M4Y,Tamil,45,2011
M4Y,Telugu,25,2011
M4Y,Thai,10,2011
M4Y,Tibetan languages,5,2011
M4Y,Tigrigna,15,2011
M4Y,Turkish,40,2011
M4Y,Ukrainian,10,2011
M4Y,Urdu,50,2011
M4Y,Vietnamese,30,2011
M4Y,Yiddish,0,2011
M5A,English,23880,2011
M5A,French,550,2011
M5A,Atikamekw,0,2011
M5A,"Cree, n.o.s.",5,2011
M5A,Dene,0,2011
M5A,Innu/Montagnais,0,2011
M5A,Inuktitut,0,2011
M5A,Mi'kmaq,0,2011
M5A,Ojibway,0,2011
M5A,Oji-Cree,0,2011
M5A,Stoney,0,2011
M5A,"African languages, n.i.e.",10,2011
M5A,Afrikaans,0,2011
M5A,Akan (Twi),20,2011
M5A,Albanian,10,2011
M5A,Amharic,255,2011
M5A,Arabic,245,2011
M5A,Armenian,5,2011
M5A,"Bantu languages, n.i.e.",10,2011
M5A,Bengali,1290,2011
M5A,Berber languages (Kabyle),0,2011
M5A,Bisayan languages,5,2011
M5A,Bosnian,0,2011
M5A,Bulgarian,20,2011
M5A,Burmese,5,2011
M5A,Cantonese,545,2011
M5A,"Chinese, n.o.s.",565,2011
M5A,Creoles,15,2011
M5A,Croatian,10,2011
M5A,Czech,30,2011
M5A,Danish,0,2011
M5A,Dutch,5,2011
M5A,Estonian,0,2011
M5A,Finnish,0,2011
M5A,Flemish,0,2011
M5A,Fukien,0,2011
M5A,German,25,2011
M5A,Greek,20,2011
M5A,Gujarati,25,2011
M5A,Hakka,5,2011
M5A,Hebrew,10,2011
M5A,Hindi,55,2011
M5A,Hungarian,35,2011
M5A,Ilocano,5,2011
M5A,"Indo-Iranian languages, n.i.e.",10,2011
M5A,Italian,25,2011
M5A,Japanese,30,2011
M5A,Khmer (Cambodian),20,2011
M5A,Korean,115,2011
M5A,Kurdish,15,2011
M5A,Lao,0,2011
M5A,Latvian,0,2011
M5A,Lingala,5,2011
M5A,Lithuanian,0,2011
M5A,Macedonian,10,2011
M5A,Malay,20,2011
M5A,Malayalam,5,2011
M5A,Maltese,0,2011
M5A,Mandarin,585,2011
M5A,Marathi,0,2011
M5A,Nepali,5,2011
M5A,"Niger-Congo languages, n.i.e.",10,2011
M5A,Norwegian,0,2011
M5A,Oromo,55,2011
M5A,Panjabi (Punjabi),50,2011
M5A,Pashto,65,2011
M5A,Persian (Farsi),120,2011
M5A,Polish,55,2011
M5A,Portuguese,50,2011
M5A,Romanian,30,2011
M5A,Rundi (Kirundi),5,2011
M5A,Russian,195,2011
M5A,Rwanda (Kinyarwanda),10,2011
M5A,"Semitic languages, n.i.e.",20,2011
M5A,Serbian,55,2011
M5A,Serbo-Croatian,0,2011
M5A,Shanghainese,5,2011
M5A,"Sign languages, n.i.e.",10,2011
M5A,Sindhi,5,2011
M5A,Sinhala (Sinhalese),25,2011
M5A,"Sino-Tibetan languages, n.i.e.",0,2011
M5A,"Slavic languages, n.i.e.",0,2011
M5A,Slovak,15,2011
M5A,Slovenian,5,2011
M5A,Somali,320,2011
M5A,Spanish,385,2011
M5A,Swahili,70,2011
M5A,Swedish,0,2011
M5A,"Tagalog (Pilipino, Filipino)",185,2011
M5A,Taiwanese,0,2011
M5A,Tamil,530,2011
M5A,Telugu,5,2011
M5A,Thai,10,2011
M5A,Tibetan languages,10,2011
M5A,Tigrigna,145,2011
M5A,Turkish,25,2011
M5A,Ukrainian,25,2011
M5A,Urdu,200,2011
M5A,Vietnamese,440,2011
M5A,Yiddish,0,2011
M5B,English,8340,2011
M5B,French,170,2011
M5B,Atikamekw,0,2011
M5B,"Cree, n.o.s.",0,2011
M5B,Dene,0,2011
M5B,Innu/Montagnais,0,2011
M5B,Inuktitut,0,2011
M5B,Mi'kmaq,0,2011
M5B,Ojibway,0,2011
M5B,Oji-Cree,0,2011
M5B,Stoney,0,2011
M5B,"African languages, n.i.e.",0,2011
M5B,Afrikaans,0,2011
M5B,Akan (Twi),5,2011
M5B,Albanian,0,2011
M5B,Amharic,25,2011
M5B,Arabic,220,2011
M5B,Armenian,0,2011
M5B,"Bantu languages, n.i.e.",10,2011
M5B,Bengali,55,2011
M5B,Berber languages (Kabyle),0,2011
M5B,Bisayan languages,5,2011
M5B,Bosnian,0,2011
M5B,Bulgarian,0,2011
M5B,Burmese,0,2011
M5B,Cantonese,175,2011
M5B,"Chinese, n.o.s.",250,2011
M5B,Creoles,5,2011
M5B,Croatian,0,2011
M5B,Czech,5,2011
M5B,Danish,0,2011
M5B,Dutch,0,2011
M5B,Estonian,0,2011
M5B,Finnish,0,2011
M5B,Flemish,0,2011
M5B,Fukien,0,2011
M5B,German,15,2011
M5B,Greek,15,2011
M5B,Gujarati,10,2011
M5B,Hakka,5,2011
M5B,Hebrew,5,2011
M5B,Hindi,60,2011
M5B,Hungarian,5,2011
M5B,Ilocano,0,2011
M5B,"Indo-Iranian languages, n.i.e.",0,2011
M5B,Italian,15,2011
M5B,Japanese,35,2011
M5B,Khmer (Cambodian),5,2011
M5B,Korean,110,2011
M5B,Kurdish,0,2011
M5B,Lao,0,2011
M5B,Latvian,0,2011
M5B,Lingala,0,2011
M5B,Lithuanian,0,2011
M5B,Macedonian,0,2011
M5B,Malay,30,2011
M5B,Malayalam,0,2011
M5B,Maltese,0,2011
M5B,Mandarin,290,2011
M5B,Marathi,5,2011
M5B,Nepali,0,2011
M5B,"Niger-Congo languages, n.i.e.",0,2011
M5B,Norwegian,0,2011
M5B,Oromo,10,2011
M5B,Panjabi (Punjabi),15,2011
M5B,Pashto,0,2011
M5B,Persian (Farsi),80,2011
M5B,Polish,30,2011
M5B,Portuguese,15,2011
M5B,Romanian,0,2011
M5B,Rundi (Kirundi),10,2011
M5B,Russian,125,2011
M5B,Rwanda (Kinyarwanda),0,2011
M5B,"Semitic languages, n.i.e.",10,2011
M5B,Serbian,20,2011
M5B,Serbo-Croatian,0,2011
M5B,Shanghainese,5,2011
M5B,"Sign languages, n.i.e.",5,2011
M5B,Sindhi,0,2011
M5B,Sinhala (Sinhalese),0,2011
M5B,"Sino-Tibetan languages, n.i.e.",0,2011
M5B,"Slavic languages, n.i.e.",0,2011
M5B,Slovak,0,2011
M5B,Slovenian,0,2011
M5B,Somali,30,2011
M5B,Spanish,160,2011
M5B,Swahili,5,2011
M5B,Swedish,0,2011
M5B,"Tagalog (Pilipino, Filipino)",50,2011
M5B,Taiwanese,0,2011
M5B,Tamil,20,2011
M5B,Telugu,5,2011
M5B,Thai,15,2011
M5B,Tibetan languages,0,2011
M5B,Tigrigna,15,2011
M5B,Turkish,25,2011
M5B,Ukrainian,5,2011
M5B,Urdu,30,2011
M5B,Vietnamese,55,2011
M5B,Yiddish,0,2011
M5C,English,2355,2011
M5C,French,30,2011
M5C,Atikamekw,0,2011
M5C,"Cree, n.o.s.",0,2011
M5C,Dene,0,2011
M5C,Innu/Montagnais,0,2011
M5C,Inuktitut,0,2011
M5C,Mi'kmaq,0,2011
M5C,Ojibway,0,2011
M5C,Oji-Cree,0,2011
M5C,Stoney,0,2011
M5C,"African languages, n.i.e.",0,2011
M5C,Afrikaans,0,2011
M5C,Akan (Twi),0,2011
M5C,Albanian,0,2011
M5C,Amharic,5,2011
M5C,Arabic,20,2011
M5C,Armenian,0,2011
M5C,"Bantu languages, n.i.e.",0,2011
M5C,Bengali,35,2011
M5C,Berber languages (Kabyle),0,2011
M5C,Bisayan languages,0,2011
M5C,Bosnian,0,2011
M5C,Bulgarian,0,2011
M5C,Burmese,0,2011
M5C,Cantonese,25,2011
M5C,"Chinese, n.o.s.",30,2011
M5C,Creoles,0,2011
M5C,Croatian,5,2011
M5C,Czech,0,2011
M5C,Danish,0,2011
M5C,Dutch,0,2011
M5C,Estonian,0,2011
M5C,Finnish,0,2011
M5C,Flemish,0,2011
M5C,Fukien,0,2011
M5C,German,0,2011
M5C,Greek,0,2011
M5C,Gujarati,0,2011
M5C,Hakka,0,2011
M5C,Hebrew,5,2011
M5C,Hindi,5,2011
M5C,Hungarian,0,2011
M5C,Ilocano,5,2011
M5C,"Indo-Iranian languages, n.i.e.",0,2011
M5C,Italian,5,2011
M5C,Japanese,5,2011
M5C,Khmer (Cambodian),0,2011
M5C,Korean,10,2011
M5C,Kurdish,0,2011
M5C,Lao,0,2011
M5C,Latvian,0,2011
M5C,Lingala,5,2011
M5C,Lithuanian,5,2011
M5C,Macedonian,0,2011
M5C,Malay,0,2011
M5C,Malayalam,0,2011
M5C,Maltese,0,2011
M5C,Mandarin,30,2011
M5C,Marathi,0,2011
M5C,Nepali,0,2011
M5C,"Niger-Congo languages, n.i.e.",0,2011
M5C,Norwegian,0,2011
M5C,Oromo,0,2011
M5C,Panjabi (Punjabi),5,2011
M5C,Pashto,0,2011
M5C,Persian (Farsi),5,2011
M5C,Polish,5,2011
M5C,Portuguese,10,2011
M5C,Romanian,5,2011
M5C,Rundi (Kirundi),0,2011
M5C,Russian,35,2011
M5C,Rwanda (Kinyarwanda),0,2011
M5C,"Semitic languages, n.i.e.",0,2011
M5C,Serbian,5,2011
M5C,Serbo-Croatian,5,2011
M5C,Shanghainese,0,2011
M5C,"Sign languages, n.i.e.",0,2011
M5C,Sindhi,0,2011
M5C,Sinhala (Sinhalese),0,2011
M5C,"Sino-Tibetan languages, n.i.e.",0,2011
M5C,"Slavic languages, n.i.e.",0,2011
M5C,Slovak,0,2011
M5C,Slovenian,0,2011
M5C,Somali,20,2011
M5C,Spanish,10,2011
M5C,Swahili,5,2011
M5C,Swedish,0,2011
M5C,"Tagalog (Pilipino, Filipino)",10,2011
M5C,Taiwanese,0,2011
M5C,Tamil,0,2011
M5C,Telugu,0,2011
M5C,Thai,0,2011
M5C,Tibetan languages,0,2011
M5C,Tigrigna,0,2011
M5C,Turkish,5,2011
M5C,Ukrainian,0,2011
M5C,Urdu,5,2011
M5C,Vietnamese,0,2011
M5C,Yiddish,0,2011
M5E,English,5295,2011
M5E,French,70,2011
M5E,Atikamekw,0,2011
M5E,"Cree, n.o.s.",0,2011
M5E,Dene,0,2011
M5E,Innu/Montagnais,0,2011
M5E,Inuktitut,0,2011
M5E,Mi'kmaq,0,2011
M5E,Ojibway,0,2011
M5E,Oji-Cree,0,2011
M5E,Stoney,0,2011
M5E,"African languages, n.i.e.",0,2011
M5E,Afrikaans,0,2011
M5E,Akan (Twi),0,2011
M5E,Albanian,0,2011
M5E,Amharic,60,2011
M5E,Arabic,65,2011
M5E,Armenian,0,2011
M5E,"Bantu languages, n.i.e.",0,2011
M5E,Bengali,10,2011
M5E,Berber languages (Kabyle),0,2011
M5E,Bisayan languages,0,2011
M5E,Bosnian,5,2011
M5E,Bulgarian,0,2011
M5E,Burmese,0,2011
M5E,Cantonese,65,2011
M5E,"Chinese, n.o.s.",95,2011
M5E,Creoles,5,2011
M5E,Croatian,0,2011
M5E,Czech,0,2011
M5E,Danish,0,2011
M5E,Dutch,0,2011
M5E,Estonian,0,2011
M5E,Finnish,0,2011
M5E,Flemish,0,2011
M5E,Fukien,0,2011
M5E,German,0,2011
M5E,Greek,0,2011
M5E,Gujarati,0,2011
M5E,Hakka,0,2011
M5E,Hebrew,5,2011
M5E,Hindi,10,2011
M5E,Hungarian,10,2011
M5E,Ilocano,5,2011
M5E,"Indo-Iranian languages, n.i.e.",0,2011
M5E,Italian,0,2011
M5E,Japanese,20,2011
M5E,Khmer (Cambodian),0,2011
M5E,Korean,45,2011
M5E,Kurdish,0,2011
M5E,Lao,0,2011
M5E,Latvian,5,2011
M5E,Lingala,0,2011
M5E,Lithuanian,0,2011
M5E,Macedonian,0,2011
M5E,Malay,0,2011
M5E,Malayalam,0,2011
M5E,Maltese,0,2011
M5E,Mandarin,55,2011
M5E,Marathi,0,2011
M5E,Nepali,0,2011
M5E,"Niger-Congo languages, n.i.e.",0,2011
M5E,Norwegian,0,2011
M5E,Oromo,5,2011
M5E,Panjabi (Punjabi),0,2011
M5E,Pashto,0,2011
M5E,Persian (Farsi),35,2011
M5E,Polish,10,2011
M5E,Portuguese,25,2011
M5E,Romanian,10,2011
M5E,Rundi (Kirundi),0,2011
M5E,Russian,30,2011
M5E,Rwanda (Kinyarwanda),0,2011
M5E,"Semitic languages, n.i.e.",5,2011
M5E,Serbian,10,2011
M5E,Serbo-Croatian,0,2011
M5E,Shanghainese,0,2011
M5E,"Sign languages, n.i.e.",0,2011
M5E,Sindhi,0,2011
M5E,Sinhala (Sinhalese),0,2011
M5E,"Sino-Tibetan languages, n.i.e.",0,2011
M5E,"Slavic languages, n.i.e.",0,2011
M5E,Slovak,5,2011
M5E,Slovenian,0,2011
M5E,Somali,5,2011
M5E,Spanish,55,2011
M5E,Swahili,0,2011
M5E,Swedish,0,2011
M5E,"Tagalog (Pilipino, Filipino)",35,2011
M5E,Taiwanese,0,2011
M5E,Tamil,5,2011
M5E,Telugu,0,2011
M5E,Thai,0,2011
M5E,Tibetan languages,0,2011
M5E,Tigrigna,5,2011
M5E,Turkish,10,2011
M5E,Ukrainian,5,2011
M5E,Urdu,35,2011
M5E,Vietnamese,5,2011
M5E,Yiddish,0,2011
M5G,English,4460,2011
M5G,French,70,2011
M5G,Atikamekw,0,2011
M5G,"Cree, n.o.s.",0,2011
M5G,Dene,0,2011
M5G,Innu/Montagnais,0,2011
M5G,Inuktitut,0,2011
M5G,Mi'kmaq,0,2011
M5G,Ojibway,0,2011
M5G,Oji-Cree,0,2011
M5G,Stoney,0,2011
M5G,"African languages, n.i.e.",0,2011
M5G,Afrikaans,0,2011
M5G,Akan (Twi),0,2011
M5G,Albanian,0,2011
M5G,Amharic,10,2011
M5G,Arabic,380,2011
M5G,Armenian,0,2011
M5G,"Bantu languages, n.i.e.",0,2011
M5G,Bengali,10,2011
M5G,Berber languages (Kabyle),0,2011
M5G,Bisayan languages,0,2011
M5G,Bosnian,0,2011
M5G,Bulgarian,0,2011
M5G,Burmese,0,2011
M5G,Cantonese,245,2011
M5G,"Chinese, n.o.s.",245,2011
M5G,Creoles,0,2011
M5G,Croatian,0,2011
M5G,Czech,0,2011
M5G,Danish,0,2011
M5G,Dutch,5,2011
M5G,Estonian,0,2011
M5G,Finnish,0,2011
M5G,Flemish,0,2011
M5G,Fukien,5,2011
M5G,German,10,2011
M5G,Greek,5,2011
M5G,Gujarati,10,2011
M5G,Hakka,0,2011
M5G,Hebrew,5,2011
M5G,Hindi,50,2011
M5G,Hungarian,5,2011
M5G,Ilocano,0,2011
M5G,"Indo-Iranian languages, n.i.e.",0,2011
M5G,Italian,10,2011
M5G,Japanese,95,2011
M5G,Khmer (Cambodian),0,2011
M5G,Korean,225,2011
M5G,Kurdish,0,2011
M5G,Lao,0,2011
M5G,Latvian,0,2011
M5G,Lingala,0,2011
M5G,Lithuanian,0,2011
M5G,Macedonian,0,2011
M5G,Malay,15,2011
M5G,Malayalam,5,2011
M5G,Maltese,0,2011
M5G,Mandarin,290,2011
M5G,Marathi,10,2011
M5G,Nepali,0,2011
M5G,"Niger-Congo languages, n.i.e.",0,2011
M5G,Norwegian,0,2011
M5G,Oromo,0,2011
M5G,Panjabi (Punjabi),5,2011
M5G,Pashto,0,2011
M5G,Persian (Farsi),125,2011
M5G,Polish,5,2011
M5G,Portuguese,35,2011
M5G,Romanian,5,2011
M5G,Rundi (Kirundi),0,2011
M5G,Russian,30,2011
M5G,Rwanda (Kinyarwanda),0,2011
M5G,"Semitic languages, n.i.e.",0,2011
M5G,Serbian,15,2011
M5G,Serbo-Croatian,5,2011
M5G,Shanghainese,5,2011
M5G,"Sign languages, n.i.e.",0,2011
M5G,Sindhi,0,2011
M5G,Sinhala (Sinhalese),0,2011
M5G,"Sino-Tibetan languages, n.i.e.",0,2011
M5G,"Slavic languages, n.i.e.",0,2011
M5G,Slovak,5,2011
M5G,Slovenian,0,2011
M5G,Somali,10,2011
M5G,Spanish,75,2011
M5G,Swahili,0,2011
M5G,Swedish,0,2011
M5G,"Tagalog (Pilipino, Filipino)",35,2011
M5G,Taiwanese,5,2011
M5G,Tamil,0,2011
M5G,Telugu,0,2011
M5G,Thai,20,2011
M5G,Tibetan languages,0,2011
M5G,Tigrigna,5,2011
M5G,Turkish,5,2011
M5G,Ukrainian,5,2011
M5G,Urdu,25,2011
M5G,Vietnamese,20,2011
M5G,Yiddish,0,2011
M5H,English,840,2011
M5H,French,20,2011
M5H,Atikamekw,0,2011
M5H,"Cree, n.o.s.",0,2011
M5H,Dene,0,2011
M5H,Innu/Montagnais,0,2011
M5H,Inuktitut,0,2011
M5H,Mi'kmaq,0,2011
M5H,Ojibway,0,2011
M5H,Oji-Cree,0,2011
M5H,Stoney,0,2011
M5H,"African languages, n.i.e.",0,2011
M5H,Afrikaans,0,2011
M5H,Akan (Twi),0,2011
M5H,Albanian,0,2011
M5H,Amharic,0,2011
M5H,Arabic,10,2011
M5H,Armenian,0,2011
M5H,"Bantu languages, n.i.e.",0,2011
M5H,Bengali,0,2011
M5H,Berber languages (Kabyle),0,2011
M5H,Bisayan languages,0,2011
M5H,Bosnian,0,2011
M5H,Bulgarian,0,2011
M5H,Burmese,0,2011
M5H,Cantonese,30,2011
M5H,"Chinese, n.o.s.",25,2011
M5H,Creoles,0,2011
M5H,Croatian,0,2011
M5H,Czech,0,2011
M5H,Danish,0,2011
M5H,Dutch,5,2011
M5H,Estonian,0,2011
M5H,Finnish,0,2011
M5H,Flemish,0,2011
M5H,Fukien,0,2011
M5H,German,5,2011
M5H,Greek,0,2011
M5H,Gujarati,0,2011
M5H,Hakka,0,2011
M5H,Hebrew,0,2011
M5H,Hindi,0,2011
M5H,Hungarian,0,2011
M5H,Ilocano,0,2011
M5H,"Indo-Iranian languages, n.i.e.",0,2011
M5H,Italian,0,2011
M5H,Japanese,0,2011
M5H,Khmer (Cambodian),0,2011
M5H,Korean,15,2011
M5H,Kurdish,0,2011
M5H,Lao,0,2011
M5H,Latvian,0,2011
M5H,Lingala,0,2011
M5H,Lithuanian,0,2011
M5H,Macedonian,0,2011
M5H,Malay,0,2011
M5H,Malayalam,5,2011
M5H,Maltese,0,2011
M5H,Mandarin,25,2011
M5H,Marathi,0,2011
M5H,Nepali,0,2011
M5H,"Niger-Congo languages, n.i.e.",0,2011
M5H,Norwegian,0,2011
M5H,Oromo,0,2011
M5H,Panjabi (Punjabi),0,2011
M5H,Pashto,0,2011
M5H,Persian (Farsi),5,2011
M5H,Polish,0,2011
M5H,Portuguese,0,2011
M5H,Romanian,0,2011
M5H,Rundi (Kirundi),0,2011
M5H,Russian,10,2011
M5H,Rwanda (Kinyarwanda),0,2011
M5H,"Semitic languages, n.i.e.",0,2011
M5H,Serbian,0,2011
M5H,Serbo-Croatian,0,2011
M5H,Shanghainese,0,2011
M5H,"Sign languages, n.i.e.",0,2011
M5H,Sindhi,0,2011
M5H,Sinhala (Sinhalese),0,2011
M5H,"Sino-Tibetan languages, n.i.e.",0,2011
M5H,"Slavic languages, n.i.e.",0,2011
M5H,Slovak,0,2011
M5H,Slovenian,0,2011
M5H,Somali,0,2011
M5H,Spanish,5,2011
M5H,Swahili,0,2011
M5H,Swedish,0,2011
M5H,"Tagalog (Pilipino, Filipino)",5,2011
M5H,Taiwanese,0,2011
M5H,Tamil,0,2011
M5H,Telugu,0,2011
M5H,Thai,0,2011
M5H,Tibetan languages,0,2011
M5H,Tigrigna,0,2011
M5H,Turkish,5,2011
M5H,Ukrainian,0,2011
M5H,Urdu,0,2011
M5H,Vietnamese,0,2011
M5H,Yiddish,0,2011
M5J,English,8360,2011
M5J,French,130,2011
M5J,Atikamekw,0,2011
M5J,"Cree, n.o.s.",0,2011
M5J,Dene,0,2011
M5J,Innu/Montagnais,0,2011
M5J,Inuktitut,0,2011
M5J,Mi'kmaq,0,2011
M5J,Ojibway,0,2011
M5J,Oji-Cree,0,2011
M5J,Stoney,0,2011
M5J,"African languages, n.i.e.",0,2011
M5J,Afrikaans,5,2011
M5J,Akan (Twi),0,2011
M5J,Albanian,0,2011
M5J,Amharic,0,2011
M5J,Arabic,120,2011
M5J,Armenian,10,2011
M5J,"Bantu languages, n.i.e.",0,2011
M5J,Bengali,10,2011
M5J,Berber languages (Kabyle),0,2011
M5J,Bisayan languages,0,2011
M5J,Bosnian,0,2011
M5J,Bulgarian,10,2011
M5J,Burmese,0,2011
M5J,Cantonese,140,2011
M5J,"Chinese, n.o.s.",215,2011
M5J,Creoles,0,2011
M5J,Croatian,10,2011
M5J,Czech,5,2011
M5J,Danish,5,2011
M5J,Dutch,20,2011
M5J,Estonian,5,2011
M5J,Finnish,0,2011
M5J,Flemish,0,2011
M5J,Fukien,0,2011
M5J,German,20,2011
M5J,Greek,20,2011
M5J,Gujarati,0,2011
M5J,Hakka,0,2011
M5J,Hebrew,0,2011
M5J,Hindi,35,2011
M5J,Hungarian,10,2011
M5J,Ilocano,0,2011
M5J,"Indo-Iranian languages, n.i.e.",5,2011
M5J,Italian,10,2011
M5J,Japanese,50,2011
M5J,Khmer (Cambodian),0,2011
M5J,Korean,105,2011
M5J,Kurdish,0,2011
M5J,Lao,0,2011
M5J,Latvian,5,2011
M5J,Lingala,0,2011
M5J,Lithuanian,0,2011
M5J,Macedonian,0,2011
M5J,Malay,5,2011
M5J,Malayalam,0,2011
M5J,Maltese,0,2011
M5J,Mandarin,130,2011
M5J,Marathi,0,2011
M5J,Nepali,5,2011
M5J,"Niger-Congo languages, n.i.e.",0,2011
M5J,Norwegian,0,2011
M5J,Oromo,0,2011
M5J,Panjabi (Punjabi),10,2011
M5J,Pashto,0,2011
M5J,Persian (Farsi),105,2011
M5J,Polish,15,2011
M5J,Portuguese,20,2011
M5J,Romanian,10,2011
M5J,Rundi (Kirundi),0,2011
M5J,Russian,90,2011
M5J,Rwanda (Kinyarwanda),0,2011
M5J,"Semitic languages, n.i.e.",0,2011
M5J,Serbian,15,2011
M5J,Serbo-Croatian,0,2011
M5J,Shanghainese,0,2011
M5J,"Sign languages, n.i.e.",0,2011
M5J,Sindhi,5,2011
M5J,Sinhala (Sinhalese),0,2011
M5J,"Sino-Tibetan languages, n.i.e.",0,2011
M5J,"Slavic languages, n.i.e.",0,2011
M5J,Slovak,0,2011
M5J,Slovenian,5,2011
M5J,Somali,0,2011
M5J,Spanish,125,2011
M5J,Swahili,0,2011
M5J,Swedish,0,2011
M5J,"Tagalog (Pilipino, Filipino)",25,2011
M5J,Taiwanese,5,2011
M5J,Tamil,5,2011
M5J,Telugu,0,2011
M5J,Thai,0,2011
M5J,Tibetan languages,0,2011
M5J,Tigrigna,0,2011
M5J,Turkish,30,2011
M5J,Ukrainian,0,2011
M5J,Urdu,25,2011
M5J,Vietnamese,20,2011
M5J,Yiddish,5,2011
M5M,English,23120,2011
M5M,French,145,2011
M5M,Atikamekw,0,2011
M5M,"Cree, n.o.s.",0,2011
M5M,Dene,0,2011
M5M,Innu/Montagnais,0,2011
M5M,Inuktitut,0,2011
M5M,Mi'kmaq,0,2011
M5M,Ojibway,0,2011
M5M,Oji-Cree,0,2011
M5M,Stoney,0,2011
M5M,"African languages, n.i.e.",0,2011
M5M,Afrikaans,0,2011
M5M,Akan (Twi),0,2011
M5M,Albanian,5,2011
M5M,Amharic,0,2011
M5M,Arabic,15,2011
M5M,Armenian,30,2011
M5M,"Bantu languages, n.i.e.",0,2011
M5M,Bengali,5,2011
M5M,Berber languages (Kabyle),0,2011
M5M,Bisayan languages,10,2011
M5M,Bosnian,5,2011
M5M,Bulgarian,5,2011
M5M,Burmese,0,2011
M5M,Cantonese,90,2011
M5M,"Chinese, n.o.s.",80,2011
M5M,Creoles,5,2011
M5M,Croatian,5,2011
M5M,Czech,5,2011
M5M,Danish,0,2011
M5M,Dutch,10,2011
M5M,Estonian,0,2011
M5M,Finnish,10,2011
M5M,Flemish,0,2011
M5M,Fukien,0,2011
M5M,German,30,2011
M5M,Greek,130,2011
M5M,Gujarati,5,2011
M5M,Hakka,0,2011
M5M,Hebrew,65,2011
M5M,Hindi,0,2011
M5M,Hungarian,50,2011
M5M,Ilocano,5,2011
